Date_reported,Country,Country_code,New_cases,Total_Infected,New_deaths,Total_Deaths,Susceptible,Recoverd
2/25/2021,Sri Lanka,LK,466,81933,2,459,23147537,81474
2/26/2021,Sri Lanka,LK,497,82430,5,464,23147040,81966
2/27/2021,Sri Lanka,LK,460,82890,0,464,23146580,82426
2/28/2021,Sri Lanka,LK,352,83242,7,471,23146228,82771
3/1/2021,Sri Lanka,LK,310,83552,5,476,23145918,83076
3/2/2021,Sri Lanka,LK,318,83870,7,483,23145600,83387
3/3/2021,Sri Lanka,LK,356,84226,1,484,23145244,83742
3/4/2021,Sri Lanka,LK,384,84610,5,489,23144860,84121
3/5/2021,Sri Lanka,LK,350,84960,4,493,23144510,84467
3/6/2021,Sri Lanka,LK,376,85336,0,493,23144134,84843
3/7/2021,Sri Lanka,LK,359,85695,9,502,23143775,85193
3/8/2021,Sri Lanka,LK,344,86039,5,507,23143431,85532
3/9/2021,Sri Lanka,LK,304,86343,4,511,23143127,85832
3/10/2021,Sri Lanka,LK,342,86685,0,511,23142785,86174
3/11/2021,Sri Lanka,LK,304,86989,9,520,23142481,86469
3/12/2021,Sri Lanka,LK,297,87286,5,525,23142184,86761
3/13/2021,Sri Lanka,LK,314,87600,1,526,23141870,87074
3/14/2021,Sri Lanka,LK,307,87907,1,527,23141563,87380
3/15/2021,Sri Lanka,LK,331,88238,5,532,23141232,87706
3/16/2021,Sri Lanka,LK,286,88524,2,534,23140946,87990
3/17/2021,Sri Lanka,LK,338,88862,3,537,23140608,88325
3/18/2021,Sri Lanka,LK,313,89175,1,538,23140295,88637
3/19/2021,Sri Lanka,LK,322,89497,6,544,23139973,88953
3/20/2021,Sri Lanka,LK,349,89846,0,544,23139624,89302
3/21/2021,Sri Lanka,LK,354,90200,2,546,23139270,89654
3/22/2021,Sri Lanka,LK,314,90514,5,551,23138956,89963
3/23/2021,Sri Lanka,LK,251,90765,1,552,23138705,90213
3/24/2021,Sri Lanka,LK,253,91018,0,552,23138452,90466
3/25/2021,Sri Lanka,LK,271,91289,2,554,23138181,90735
3/26/2021,Sri Lanka,LK,272,91561,3,557,23137909,91004
3/27/2021,Sri Lanka,LK,278,91839,1,558,23137631,91281
3/28/2021,Sri Lanka,LK,249,92088,3,561,23137382,91527
3/29/2021,Sri Lanka,LK,215,92303,5,566,23137167,91737
3/30/2021,Sri Lanka,LK,139,92442,0,566,23137028,91876
3/31/2021,Sri Lanka,LK,264,92706,2,568,23136764,92138
4/1/2021,Sri Lanka,LK,211,92917,3,571,23136553,92346
4/2/2021,Sri Lanka,LK,211,93128,0,571,23136342,92557
4/3/2021,Sri Lanka,LK,167,93295,4,575,23136175,92720
4/4/2021,Sri Lanka,LK,141,93436,6,581,23136034,92855
4/5/2021,Sri Lanka,LK,159,93595,0,581,23135875,93014
4/6/2021,Sri Lanka,LK,177,93772,7,588,23135698,93184
4/7/2021,Sri Lanka,LK,221,93993,3,591,23135477,93402
4/8/2021,Sri Lanka,LK,343,94336,2,593,23135134,93743
4/9/2021,Sri Lanka,LK,228,94564,0,593,23134906,93971
4/10/2021,Sri Lanka,LK,284,94848,2,595,23134622,94253
4/11/2021,Sri Lanka,LK,283,95131,3,598,23134339,94533
4/12/2021,Sri Lanka,LK,263,95394,0,598,23134076,94796
4/13/2021,Sri Lanka,LK,226,95620,4,602,23133850,95018
4/14/2021,Sri Lanka,LK,117,95737,2,604,23133733,95133
4/15/2021,Sri Lanka,LK,212,95949,4,608,23133521,95341
4/16/2021,Sri Lanka,LK,237,96186,7,615,23133284,95571
4/17/2021,Sri Lanka,LK,253,96439,2,617,23133031,95822
4/18/2021,Sri Lanka,LK,357,96796,1,618,23132674,96178
4/19/2021,Sri Lanka,LK,309,97105,2,620,23132365,96485
4/20/2021,Sri Lanka,LK,367,97472,5,625,23131998,96847
4/21/2021,Sri Lanka,LK,578,98050,5,630,23131420,97420
4/22/2021,Sri Lanka,LK,672,98722,4,634,23130748,98088
4/23/2021,Sri Lanka,LK,969,99691,0,634,23129779,99057
4/24/2021,Sri Lanka,LK,895,100586,4,638,23128884,99948
4/25/2021,Sri Lanka,LK,793,101379,4,642,23128091,100737
4/26/2021,Sri Lanka,LK,997,102376,5,647,23127094,101729
4/27/2021,Sri Lanka,LK,1111,103487,0,647,23125983,102840
4/28/2021,Sri Lanka,LK,1466,104953,14,661,23124517,104292
4/29/2021,Sri Lanka,LK,1531,106484,0,661,23122986,105823
4/30/2021,Sri Lanka,LK,1662,108146,6,667,23121324,107479
5/1/2021,Sri Lanka,LK,1716,109862,20,687,23119608,109175
5/2/2021,Sri Lanka,LK,1891,111753,0,687,23117717,111066
5/3/2021,Sri Lanka,LK,1923,113676,9,696,23115794,112980
5/4/2021,Sri Lanka,LK,1914,115590,13,709,23113880,114881
5/5/2021,Sri Lanka,LK,1939,117529,11,720,23111941,116809
5/6/2021,Sri Lanka,LK,1895,119424,25,745,23110046,118679
5/7/2021,Sri Lanka,LK,1914,121338,19,764,23108132,120574
5/8/2021,Sri Lanka,LK,1896,123234,22,786,23106236,122448
5/9/2021,Sri Lanka,LK,2672,125906,15,801,23103564,125105
5/10/2021,Sri Lanka,LK,2624,128530,26,827,23100940,127703
5/11/2021,Sri Lanka,LK,2568,131098,23,850,23098372,130248
5/12/2021,Sri Lanka,LK,2429,133527,18,868,23095943,132659
5/13/2021,Sri Lanka,LK,2269,135796,24,892,23093674,134904
5/14/2021,Sri Lanka,LK,2289,138085,31,923,23091385,137162
5/15/2021,Sri Lanka,LK,2386,140471,18,941,23088999,139530
5/16/2021,Sri Lanka,LK,2275,142746,21,962,23086724,141784
5/17/2021,Sri Lanka,LK,2456,145202,19,981,23084268,144221
5/18/2021,Sri Lanka,LK,2518,147720,34,1015,23081750,146705
5/19/2021,Sri Lanka,LK,3623,151343,36,1051,23078127,150292
5/20/2021,Sri Lanka,LK,3443,154786,38,1089,23074684,153697
5/21/2021,Sri Lanka,LK,3547,158333,0,1089,23071137,157244
5/22/2021,Sri Lanka,LK,2909,161242,89,1178,23068228,160064
5/23/2021,Sri Lanka,LK,2959,164201,32,1210,23065269,162991
5/24/2021,Sri Lanka,LK,2971,167172,33,1243,23062298,165929
5/25/2021,Sri Lanka,LK,2728,169900,26,1269,23059570,168631
5/26/2021,Sri Lanka,LK,2377,172277,29,1298,23057193,170979
5/27/2021,Sri Lanka,LK,2584,174861,27,1325,23054609,173536
5/28/2021,Sri Lanka,LK,2850,177711,38,1363,23051759,176348
5/29/2021,Sri Lanka,LK,2882,180593,42,1405,23048877,179188
5/30/2021,Sri Lanka,LK,2859,183452,36,1441,23046018,182011
5/31/2021,Sri Lanka,LK,2912,186364,43,1484,23043106,184880
6/1/2021,Sri Lanka,LK,2877,189241,43,1527,23040229,187714
6/2/2021,Sri Lanka,LK,3306,192547,39,1566,23036923,190981
6/3/2021,Sri Lanka,LK,3297,195844,42,1608,23033626,194236
6/4/2021,Sri Lanka,LK,3410,199254,48,1656,23030216,197598
6/5/2021,Sri Lanka,LK,3103,202357,40,1696,23027113,200661
6/6/2021,Sri Lanka,LK,2976,205333,46,1742,23024137,203591
6/7/2021,Sri Lanka,LK,2646,207979,47,1789,23021491,206190
6/8/2021,Sri Lanka,LK,2682,210661,55,1844,23018809,208817
6/9/2021,Sri Lanka,LK,2735,213396,66,1910,23016074,211486
6/10/2021,Sri Lanka,LK,2738,216134,101,2011,23013336,214123
6/11/2021,Sri Lanka,LK,2789,218923,62,2073,23010547,216850
6/12/2021,Sri Lanka,LK,2354,221277,63,2136,23008193,219141
6/13/2021,Sri Lanka,LK,2361,223638,0,2136,23005832,221502
6/14/2021,Sri Lanka,LK,2284,225922,67,2203,23003548,223719
6/15/2021,Sri Lanka,LK,2334,228256,55,2258,23001214,225998
6/16/2021,Sri Lanka,LK,2436,230692,59,2317,22998778,228375
6/17/2021,Sri Lanka,LK,2372,233064,51,2368,22996406,230696
6/18/2021,Sri Lanka,LK,2349,235413,55,2423,22994057,232990
6/19/2021,Sri Lanka,LK,2248,237661,54,2477,22991809,235184
6/20/2021,Sri Lanka,LK,2028,239689,47,2524,22989781,237165
6/21/2021,Sri Lanka,LK,2131,241820,52,2576,22987650,239244
6/22/2021,Sri Lanka,LK,2093,243913,71,2647,22985557,241266
6/23/2021,Sri Lanka,LK,2196,246109,65,2712,22983361,243397
6/24/2021,Sri Lanka,LK,1941,248050,45,2757,22981420,245293
6/25/2021,Sri Lanka,LK,1876,249926,48,2805,22979544,247121
6/26/2021,Sri Lanka,LK,1825,251751,43,2848,22977719,248903
6/27/2021,Sri Lanka,LK,1867,253618,39,2887,22975852,250731
6/28/2021,Sri Lanka,LK,1890,255508,41,2928,22973962,252580
6/29/2021,Sri Lanka,LK,1717,257225,45,2973,22972245,254252
6/30/2021,Sri Lanka,LK,1864,259089,47,3020,22970381,256069
7/1/2021,Sri Lanka,LK,1883,260972,43,3063,22968498,257909
7/2/2021,Sri Lanka,LK,1823,262795,37,3100,22966675,259695
7/3/2021,Sri Lanka,LK,1262,264057,34,3134,22965413,260923
7/4/2021,Sri Lanka,LK,1573,265630,45,3179,22963840,262451
7/5/2021,Sri Lanka,LK,869,266499,32,3211,22962971,263288
7/6/2021,Sri Lanka,LK,934,267433,45,3256,22962037,264177
7/7/2021,Sri Lanka,LK,1243,268676,38,3294,22960794,265382
7/8/2021,Sri Lanka,LK,1270,269946,40,3334,22959524,266612
7/9/2021,Sri Lanka,LK,1537,271483,43,3377,22957987,268106
7/10/2021,Sri Lanka,LK,1548,273031,33,3410,22956439,269621
7/11/2021,Sri Lanka,LK,1507,274538,35,3445,22954932,271093
7/12/2021,Sri Lanka,LK,1568,276106,31,3476,22953364,272630
7/13/2021,Sri Lanka,LK,1413,277519,41,3517,22951951,274002
7/14/2021,Sri Lanka,LK,1540,279059,37,3554,22950411,275505
7/15/2021,Sri Lanka,LK,1484,280543,50,3604,22948927,276939
7/16/2021,Sri Lanka,LK,1517,282060,41,3645,22947410,278415
7/17/2021,Sri Lanka,LK,1452,283512,31,3676,22945958,279836
7/18/2021,Sri Lanka,LK,1420,284932,46,3722,22944538,281210
7/19/2021,Sri Lanka,LK,1487,286419,48,3770,22943051,282649
7/20/2021,Sri Lanka,LK,1554,287973,43,3813,22941497,284160
7/21/2021,Sri Lanka,LK,1604,289577,47,3860,22939893,285717
7/22/2021,Sri Lanka,LK,1721,291298,42,3902,22938172,287396
7/23/2021,Sri Lanka,LK,1815,293113,43,3945,22936357,289168
7/24/2021,Sri Lanka,LK,1737,294850,52,3997,22934620,290853
7/25/2021,Sri Lanka,LK,1666,296516,45,4042,22932954,292474
7/26/2021,Sri Lanka,LK,1665,298181,48,4090,22931289,294091
7/27/2021,Sri Lanka,LK,1711,299892,48,4138,22929578,295754
7/28/2021,Sri Lanka,LK,1940,301832,63,4201,22927638,297631
7/29/2021,Sri Lanka,LK,2370,304202,66,4267,22925268,299935
7/30/2021,Sri Lanka,LK,2460,306662,56,4323,22922808,302339
7/31/2021,Sri Lanka,LK,2150,308812,61,4384,22920658,304428
8/1/2021,Sri Lanka,LK,2537,311349,67,4451,22918121,306898
8/2/2021,Sri Lanka,LK,2420,313769,63,4514,22915701,309255
8/3/2021,Sri Lanka,LK,2425,316194,74,4588,22913276,311606
8/4/2021,Sri Lanka,LK,2561,318755,82,4670,22910715,314085
8/5/2021,Sri Lanka,LK,2674,321429,94,4764,22908041,316665
8/6/2021,Sri Lanka,LK,2794,324223,98,4862,22905247,319361
8/7/2021,Sri Lanka,LK,2815,327038,98,4960,22902432,322078
8/8/2021,Sri Lanka,LK,2956,329994,94,5054,22899476,324940
8/9/2021,Sri Lanka,LK,2953,332947,111,5165,22896523,327782
8/10/2021,Sri Lanka,LK,6145,339092,118,5283,22890378,333809
8/11/2021,Sri Lanka,LK,2987,342079,124,5407,22887391,336672
8/12/2021,Sri Lanka,LK,3039,345118,156,5563,22884352,339555
8/13/2021,Sri Lanka,LK,3152,348270,155,5718,22881200,342552
8/14/2021,Sri Lanka,LK,3263,351533,160,5878,22877937,345655
8/15/2021,Sri Lanka,LK,3435,354968,161,6039,22874502,348929
8/16/2021,Sri Lanka,LK,7106,362074,167,6206,22867396,355868
8/17/2021,Sri Lanka,LK,3609,365683,171,6377,22863787,359306
8/18/2021,Sri Lanka,LK,3676,369359,170,6547,22860111,362812
8/19/2021,Sri Lanka,LK,3806,373165,243,6790,22856305,366375
8/20/2021,Sri Lanka,LK,8647,381812,195,6985,22847658,374827
8/21/2021,Sri Lanka,LK,3884,385696,198,7183,22843774,378513
8/22/2021,Sri Lanka,LK,4304,390000,183,7366,22839470,382634
8/23/2021,Sri Lanka,LK,4355,394355,194,7560,22835115,386795
8/24/2021,Sri Lanka,LK,4446,398801,190,7750,22830669,391051
8/25/2021,Sri Lanka,LK,8967,407768,198,7948,22821702,399820
8/26/2021,Sri Lanka,LK,4602,412370,209,8157,22817100,404213
8/27/2021,Sri Lanka,LK,4591,416961,214,8371,22812509,408590
8/28/2021,Sri Lanka,LK,4596,421557,212,8583,22807913,412974
8/29/2021,Sri Lanka,LK,9962,431519,192,8775,22797951,422744
8/30/2021,Sri Lanka,LK,4562,436081,216,8991,22793389,427090
8/31/2021,Sri Lanka,LK,4221,440302,194,9185,22789168,431117
9/1/2021,Sri Lanka,LK,3828,444130,215,9400,22785340,434730
9/2/2021,Sri Lanka,LK,3627,447757,204,9604,22781713,438153
9/3/2021,Sri Lanka,LK,3644,451401,202,9806,22778069,441595
9/4/2021,Sri Lanka,LK,8058,459459,145,9951,22770011,449508
9/5/2021,Sri Lanka,LK,3308,462767,189,10140,22766703,452627
9/6/2021,Sri Lanka,LK,3182,465949,180,10320,22763521,455629
9/7/2021,Sri Lanka,LK,5914,471863,184,10504,22757607,461359
9/8/2021,Sri Lanka,LK,2917,474780,185,10689,22754690,464091
9/9/2021,Sri Lanka,LK,2856,477636,175,10864,22751834,466772
9/10/2021,Sri Lanka,LK,2842,480478,131,10995,22748992,469483
9/11/2021,Sri Lanka,LK,2802,483280,157,11152,22746190,472128
9/12/2021,Sri Lanka,LK,2642,485922,144,11296,22743548,474626
9/13/2021,Sri Lanka,LK,2560,488482,135,11431,22740988,477051
9/14/2021,Sri Lanka,LK,2475,490957,136,11567,22738513,479390
9/15/2021,Sri Lanka,LK,5466,496423,132,11699,22733047,484724
9/16/2021,Sri Lanka,LK,2271,498694,118,11817,22730776,486877
9/17/2021,Sri Lanka,LK,2078,500772,121,11938,22728698,488834
9/18/2021,Sri Lanka,LK,1986,502758,84,12022,22726712,490736
9/19/2021,Sri Lanka,LK,1733,504491,103,12125,22724979,492366
9/20/2021,Sri Lanka,LK,1518,506009,93,12218,22723461,493791
9/21/2021,Sri Lanka,LK,1321,507330,66,12284,22722140,495046
9/22/2021,Sri Lanka,LK,1342,508672,92,12376,22720798,496296
9/23/2021,Sri Lanka,LK,1368,510040,72,12448,22719430,497592
9/24/2021,Sri Lanka,LK,1332,511372,82,12530,22718098,498842
9/25/2021,Sri Lanka,LK,1159,512531,79,12609,22716939,499922
9/26/2021,Sri Lanka,LK,1078,513609,71,12680,22715861,500929
9/27/2021,Sri Lanka,LK,983,514592,51,12731,22714878,501861
9/28/2021,Sri Lanka,LK,932,515524,55,12786,22713946,502738
9/29/2021,Sri Lanka,LK,941,516465,61,12847,22713005,503618
9/30/2021,Sri Lanka,LK,912,517377,59,12906,22712093,504471
10/1/2021,Sri Lanka,LK,1398,518775,58,12964,22710695,505811
10/2/2021,Sri Lanka,LK,855,519630,55,13019,22709840,506611
10/3/2021,Sri Lanka,LK,802,520432,40,13059,22709038,507373
10/4/2021,Sri Lanka,LK,786,521218,43,13102,22708252,508116
10/5/2021,Sri Lanka,LK,784,522002,40,13142,22707468,508860
10/6/2021,Sri Lanka,LK,776,522778,43,13185,22706692,509593
10/7/2021,Sri Lanka,LK,772,523550,44,13229,22705920,510321
10/8/2021,Sri Lanka,LK,1387,524937,38,13267,22704533,511670
10/9/2021,Sri Lanka,LK,726,525663,29,13296,22703807,512367
10/10/2021,Sri Lanka,LK,720,526383,35,13331,22703087,513052
10/11/2021,Sri Lanka,LK,681,527064,23,13354,22702406,513710
10/12/2021,Sri Lanka,LK,671,527735,23,13377,22701735,514358
10/13/2021,Sri Lanka,LK,1346,529081,31,13408,22700389,515673
10/14/2021,Sri Lanka,LK,674,529755,21,13429,22699715,516326
10/15/2021,Sri Lanka,LK,666,530421,20,13449,22699049,516972
10/16/2021,Sri Lanka,LK,649,531070,23,13472,22698400,517598
10/17/2021,Sri Lanka,LK,578,531648,12,13484,22697822,518164
10/18/2021,Sri Lanka,LK,570,532218,23,13507,22697252,518711
10/19/2021,Sri Lanka,LK,548,532766,18,13525,22696704,519241
10/20/2021,Sri Lanka,LK,539,533305,18,13543,22696165,519762
10/21/2021,Sri Lanka,LK,555,533860,19,13562,22695610,520298
10/22/2021,Sri Lanka,LK,1115,534975,12,13574,22694495,521401
10/23/2021,Sri Lanka,LK,554,535529,19,13593,22693941,521936
10/24/2021,Sri Lanka,LK,555,536084,18,13611,22693386,522473
10/25/2021,Sri Lanka,LK,561,536645,29,13640,22692825,523005
10/26/2021,Sri Lanka,LK,556,537201,14,13654,22692269,523547
10/27/2021,Sri Lanka,LK,1119,538320,20,13674,22691150,524646
10/28/2021,Sri Lanka,LK,540,538860,22,13696,22690610,525164
10/29/2021,Sri Lanka,LK,556,539416,10,13706,22690054,525710
10/30/2021,Sri Lanka,LK,565,539981,19,13725,22689489,526256
10/31/2021,Sri Lanka,LK,1092,541073,18,13743,22688397,527330
11/1/2021,Sri Lanka,LK,566,541639,17,13760,22687831,527879
11/2/2021,Sri Lanka,LK,573,542212,10,13770,22687258,528442
11/3/2021,Sri Lanka,LK,581,542793,21,13791,22686677,529002
11/4/2021,Sri Lanka,LK,592,543385,15,13806,22686085,529579
11/5/2021,Sri Lanka,LK,628,544013,15,13821,22685457,530192
11/6/2021,Sri Lanka,LK,617,544630,20,13841,22684840,530789
11/7/2021,Sri Lanka,LK,626,545256,15,13856,22684214,531400
11/8/2021,Sri Lanka,LK,679,545935,19,13875,22683535,532060
11/9/2021,Sri Lanka,LK,718,546653,17,13892,22682817,532761
11/10/2021,Sri Lanka,LK,693,547346,16,13908,22682124,533438
11/11/2021,Sri Lanka,LK,715,548061,19,13927,22681409,534134
11/12/2021,Sri Lanka,LK,723,548784,23,13950,22680686,534834
11/13/2021,Sri Lanka,LK,716,549500,22,13972,22679970,535528
11/14/2021,Sri Lanka,LK,2042,551542,23,13995,22677928,537547
11/15/2021,Sri Lanka,LK,732,552274,21,14016,22677196,538258
11/16/2021,Sri Lanka,LK,720,552994,18,14034,22676476,538960
11/17/2021,Sri Lanka,LK,728,553722,23,14057,22675748,539665
11/18/2021,Sri Lanka,LK,737,554459,15,14072,22675011,540387
11/19/2021,Sri Lanka,LK,745,555204,14,14086,22674266,541118
11/20/2021,Sri Lanka,LK,725,555929,22,14108,22673541,541821
11/21/2021,Sri Lanka,LK,697,556626,19,14127,22672844,542499
11/22/2021,Sri Lanka,LK,735,557361,31,14158,22672109,543203
11/23/2021,Sri Lanka,LK,1499,558860,24,14182,22670610,544678
11/24/2021,Sri Lanka,LK,745,559605,23,14205,22669865,545400
11/25/2021,Sri Lanka,LK,740,560345,27,14232,22669125,546113
11/26/2021,Sri Lanka,LK,714,561059,26,14258,22668411,546801
11/27/2021,Sri Lanka,LK,719,561778,20,14278,22667692,547500
11/28/2021,Sri Lanka,LK,742,562520,27,14305,22666950,548215
11/29/2021,Sri Lanka,LK,747,563267,23,14328,22666203,548939
11/30/2021,Sri Lanka,LK,722,563989,18,14346,22665481,549643
12/1/2021,Sri Lanka,LK,744,564733,26,14372,22664737,550361
12/2/2021,Sri Lanka,LK,738,565471,27,14399,22663999,551072
12/3/2021,Sri Lanka,LK,725,566196,20,14419,22663274,551777
12/4/2021,Sri Lanka,LK,740,566936,21,14440,22662534,552496
12/5/2021,Sri Lanka,LK,746,567682,21,14461,22661788,553221
12/6/2021,Sri Lanka,LK,741,568423,23,14484,22661047,553939
12/7/2021,Sri Lanka,LK,748,569171,21,14505,22660299,554666
12/8/2021,Sri Lanka,LK,757,569928,28,14533,22659542,555395
12/9/2021,Sri Lanka,LK,744,570672,22,14555,22658798,556117
12/10/2021,Sri Lanka,LK,754,571426,18,14573,22658044,556853
12/11/2021,Sri Lanka,LK,762,572188,22,14595,22657282,557593
12/12/2021,Sri Lanka,LK,714,572902,19,14614,22656568,558288
12/13/2021,Sri Lanka,LK,747,573649,27,14641,22655821,559008
12/14/2021,Sri Lanka,LK,2545,576194,20,14661,22653276,561533
12/15/2021,Sri Lanka,LK,772,576966,16,14677,22652504,562289
12/16/2021,Sri Lanka,LK,758,577724,21,14698,22651746,563026
12/17/2021,Sri Lanka,LK,715,578439,22,14720,22651031,563719
12/18/2021,Sri Lanka,LK,695,579134,14,14734,22650336,564400
12/19/2021,Sri Lanka,LK,551,579685,18,14752,22649785,564933
12/20/2021,Sri Lanka,LK,524,580209,19,14771,22649261,565438
12/21/2021,Sri Lanka,LK,783,580992,24,14795,22648478,566197
12/22/2021,Sri Lanka,LK,603,581595,16,14811,22647875,566784
12/23/2021,Sri Lanka,LK,554,582149,21,14832,22647321,567317
12/24/2021,Sri Lanka,LK,573,582722,20,14852,22646748,567870
12/25/2021,Sri Lanka,LK,529,583251,19,14871,22646219,568380
12/26/2021,Sri Lanka,LK,398,583649,13,14884,22645821,568765
12/27/2021,Sri Lanka,LK,458,584107,17,14901,22645363,569206
12/28/2021,Sri Lanka,LK,479,584586,22,14923,22644884,569663
12/29/2021,Sri Lanka,LK,1597,586183,21,14944,22643287,571239
12/30/2021,Sri Lanka,LK,563,586746,18,14962,22642724,571784
12/31/2021,Sri Lanka,LK,499,587245,17,14979,22642225,572266
1/1/2022,Sri Lanka,LK,351,587596,16,14995,22641874,572601
1/2/2022,Sri Lanka,LK,339,587935,24,15019,22641535,572916
1/3/2022,Sri Lanka,LK,365,588300,18,15037,22641170,573263
1/4/2022,Sri Lanka,LK,629,588929,18,15055,22640541,573874
1/5/2022,Sri Lanka,LK,550,589479,10,15065,22639991,574414
1/6/2022,Sri Lanka,LK,584,590063,18,15083,22639407,574980
1/7/2022,Sri Lanka,LK,588,590651,16,15099,22638819,575552
1/8/2022,Sri Lanka,LK,580,591231,13,15112,22638239,576119
1/9/2022,Sri Lanka,LK,436,591667,7,15119,22637803,576548
1/10/2022,Sri Lanka,LK,461,592128,15,15134,22637342,576994
1/11/2022,Sri Lanka,LK,944,593072,15,15149,22636398,577923
1/12/2022,Sri Lanka,LK,653,593725,14,15163,22635745,578562
1/13/2022,Sri Lanka,LK,594,594319,11,15174,22635151,579145
1/14/2022,Sri Lanka,LK,677,594996,16,15190,22634474,579806
1/15/2022,Sri Lanka,LK,661,595657,7,15197,22633813,580460
1/16/2022,Sri Lanka,LK,690,596347,14,15211,22633123,581136
1/17/2022,Sri Lanka,LK,688,597035,7,15218,22632435,581817
1/18/2022,Sri Lanka,LK,672,597707,13,15231,22631763,582476
1/19/2022,Sri Lanka,LK,829,598536,12,15243,22630934,583293
1/20/2022,Sri Lanka,LK,827,599363,12,15255,22630107,584108
1/21/2022,Sri Lanka,LK,840,600203,17,15272,22629267,584931
1/22/2022,Sri Lanka,LK,845,601048,12,15284,22628422,585764
1/23/2022,Sri Lanka,LK,838,601886,15,15299,22627584,586587
1/24/2022,Sri Lanka,LK,877,602763,14,15313,22626707,587450
1/25/2022,Sri Lanka,LK,891,603654,17,15330,22625816,588324
1/26/2022,Sri Lanka,LK,927,604581,16,15346,22624889,589235
1/27/2022,Sri Lanka,LK,2523,607104,23,15369,22622366,591735
1/28/2022,Sri Lanka,LK,961,608065,17,15386,22621405,592679
1/29/2022,Sri Lanka,LK,982,609047,14,15400,22620423,593647
1/30/2022,Sri Lanka,LK,1056,610103,20,15420,22619367,594683
1/31/2022,Sri Lanka,LK,1082,611185,21,15441,22618285,595744
2/1/2022,Sri Lanka,LK,1137,612322,32,15473,22617148,596849
2/2/2022,Sri Lanka,LK,1156,613478,19,15492,22615992,597986
2/3/2022,Sri Lanka,LK,1181,614659,23,15515,22614811,599144
2/4/2022,Sri Lanka,LK,1243,615902,29,15544,22613568,600358
2/5/2022,Sri Lanka,LK,1287,617189,28,15572,22612281,601617
2/6/2022,Sri Lanka,LK,1331,618520,23,15595,22610950,602925
2/7/2022,Sri Lanka,LK,2212,620732,26,15621,22608738,605111
2/8/2022,Sri Lanka,LK,1253,621985,35,15656,22607485,606329
2/9/2022,Sri Lanka,LK,1263,623248,36,15692,22606222,607556
2/10/2022,Sri Lanka,LK,1297,624545,31,15723,22604925,608822
2/11/2022,Sri Lanka,LK,1259,625804,0,15723,22603666,610081
2/12/2022,Sri Lanka,LK,1162,626966,54,15777,22602504,611189
2/13/2022,Sri Lanka,LK,1150,628116,31,15808,22601354,612308
2/14/2022,Sri Lanka,LK,1231,629347,36,15844,22600123,613503
2/15/2022,Sri Lanka,LK,1252,630599,30,15874,22598871,614725
2/16/2022,Sri Lanka,LK,1217,631816,25,15899,22597654,615917
2/17/2022,Sri Lanka,LK,1235,633051,27,15926,22596419,617125
2/18/2022,Sri Lanka,LK,1282,634333,23,15949,22595137,618384
2/19/2022,Sri Lanka,LK,1273,635606,20,15969,22593864,619637
2/20/2022,Sri Lanka,LK,1231,636837,25,15994,22592633,620843
2/21/2022,Sri Lanka,LK,1206,638043,30,16024,22591427,622019
2/22/2022,Sri Lanka,LK,1254,639297,31,16055,22590173,623242
2/23/2022,Sri Lanka,LK,1281,640578,31,16086,22588892,624492
2/24/2022,Sri Lanka,LK,1208,641786,30,16116,22587684,625670
2/25/2022,Sri Lanka,LK,1286,643072,26,16142,22586398,626930
2/26/2022,Sri Lanka,LK,988,644060,24,16166,22585410,627894
2/27/2022,Sri Lanka,LK,977,645037,24,16190,22584433,628847
2/28/2022,Sri Lanka,LK,997,646034,32,16222,22583436,629812
3/1/2022,Sri Lanka,LK,914,646948,22,16244,22582522,630704
3/2/2022,Sri Lanka,LK,751,647699,23,16267,22581771,631432
3/3/2022,Sri Lanka,LK,711,648410,20,16287,22581060,632123
3/4/2022,Sri Lanka,LK,583,648993,20,16307,22580477,632686
3/5/2022,Sri Lanka,LK,639,649632,14,16321,22579838,633311
3/6/2022,Sri Lanka,LK,508,650140,10,16331,22579330,633809
3/7/2022,Sri Lanka,LK,662,650802,8,16339,22578668,634463
3/8/2022,Sri Lanka,LK,2859,653661,11,16350,22575809,637311
3/9/2022,Sri Lanka,LK,675,654336,11,16361,22575134,637975
3/10/2022,Sri Lanka,LK,580,654916,13,16374,22574554,638542
3/11/2022,Sri Lanka,LK,467,655383,7,16381,22574087,639002
3/12/2022,Sri Lanka,LK,347,655730,9,16390,22573740,639340
3/13/2022,Sri Lanka,LK,311,656041,7,16397,22573429,639644
3/14/2022,Sri Lanka,LK,345,656386,10,16407,22573084,639979
3/15/2022,Sri Lanka,LK,428,656814,8,16415,22572656,640399
3/16/2022,Sri Lanka,LK,320,657134,1,16416,22572336,640718
3/17/2022,Sri Lanka,LK,301,657435,3,16419,22572035,641016
3/18/2022,Sri Lanka,LK,288,657723,3,16422,22571747,641301
3/19/2022,Sri Lanka,LK,238,657961,4,16426,22571509,641535
3/20/2022,Sri Lanka,LK,236,658197,5,16431,22571273,641766
3/21/2022,Sri Lanka,LK,296,658493,5,16436,22570977,642057
3/22/2022,Sri Lanka,LK,1096,659589,4,16440,22569881,643149
3/23/2022,Sri Lanka,LK,562,660151,5,16445,22569319,643706
3/24/2022,Sri Lanka,LK,248,660399,5,16450,22569071,643949
3/25/2022,Sri Lanka,LK,234,660633,2,16452,22568837,644181
3/26/2022,Sri Lanka,LK,164,660797,2,16454,22568673,644343
